Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
1992-01-06,0.6659072262725095,1.7207677186186991,1.0,2.4569852998862878,-0.0101625682213439,0.0907194311404131,1,1.6844885457712755,0,420.5,413.30999755859375,415.1000061035156,0,5
1992-01-13,0.6806709251681164,2.02024339115219,1.0,2.391291476902462,0.0090172304754911,0.0856709345684878,1,2.090619622615474,0,421.1799926757813,413.5400085449219,418.8599853515625,0,2
1992-01-20,0.6527464353220688,2.197314185534672,1.0,2.383991467297084,-0.008102195436102,0.0709064358627697,1,1.7728418593130466,0,419.7799987792969,411.3200073242188,415.4800109863281,0,5
1992-01-27,0.6001835711881799,2.205046280991016,1.0,2.4105714647225307,-0.0162573937746843,0.0056916088880472,1,1.1020979647184066,0,417.8299865722656,408.6400146484375,408.7799987792969,0,5
1992-02-03,0.6117906027990212,2.190459579585136,1.0,2.377323430955588,0.0056350486905065,-0.0198698782661326,1,1.347598550587822,0,416.1700134277344,407.4500122070313,411.0899963378906,0,5
1992-02-10,0.618959044029621,2.183367142890726,1.0,2.321466324700573,0.0033755866677083,-0.0063317233770803,1,1.520535142223308,0,418.0799865722656,411.0700073242188,412.4800109863281,0,4
1992-02-17,0.6097987919801048,2.143862540377629,1.0,2.298648528129101,-0.002548867896623,-0.0178978217491945,1,1.030946424143972,0,414.260009765625,406.3399963378906,411.4299926757813,0,3
1992-02-24,0.6171785143836296,2.102249535832418,1.0,2.2672175838193294,0.003082087847984,-0.0067135384651084,1,0.9062899605114988,0,416.0700073242188,408.0199890136719,412.7000122070313,0,2
1992-03-02,0.5449860824623686,1.9298226326619563,1.0,2.327177230504982,-0.0202175660772887,-0.0106737107677128,1,0.6927305119096495,0,413.7799987792969,403.6499938964844,404.4400024414063,0,5
1992-03-09,0.5544978438806603,1.760618679358934,1.0,2.280569151323759,0.0034555839751959,-0.0128531754830234,1,0.8557107548095997,0,409.1600036621094,401.9400024414063,405.8399963378906,0,4
1992-03-16,0.5904552332304379,1.6976850870306246,1.0,2.224150024032474,0.0133638613223308,-0.0028649008284009,1,1.0800264325715774,0,411.2999877929688,403.5499877929688,411.2999877929688,0,2
1992-03-23,0.5252354947175139,1.524981298185203,1.0,2.256736974049411,-0.0191463578472319,-0.0194623907790099,1,0.6127874439724108,0,411.4299926757813,402.8699951171875,403.5,0,2
1992-03-30,0.5100668334753697,1.314381787981321,1.0,2.2302353698205035,-0.0048444594753114,-0.0273889381023053,1,0.4053358974182691,1,405.2099914550781,398.2099914550781,401.5499877929688,0,1
1992-04-06,0.5305810532996562,1.1750168307660105,1.0,2.2957639033114106,0.0068004351334289,-0.0003709368915876,1,0.6863093382389241,0,405.9299926757813,392.4100036621094,404.2900085449219,0,5
1992-04-13,0.6066439259410329,1.2547920543223174,1.0,2.284122323431093,0.0286489666555134,0.0248224457887298,1,0.54088797112455,0,416.2799987792969,403.8999938964844,416.0400085449219,0,2
1992-04-20,0.5493693751544525,1.2148908863068968,1.0,2.3178611809238365,-0.0170174022810103,-0.0055588178146113,1,1.17082143782522,0,416.0499877929688,406.8599853515625,409.0199890136719,0,5
1992-04-27,0.5711699400191523,1.210975921580853,1.0,2.287741971876556,0.008544899701274,0.0221324397338946,1,0.9165438032879998,0,415.2099914550781,406.3299865722656,412.5299987792969,0,5
1992-05-04,0.5924627053754644,1.259526916513412,1.0,2.2093685313973586,0.0084964885622413,0.0354733877714474,1,0.5580898202741839,0,418.5299987792969,412.5400085449219,416.0499877929688,0,5
1992-05-11,0.5432751020510583,1.194069237646688,1.0,2.2363906635549795,-0.0144287771319548,0.0142441755060636,1,1.2092178708254913,0,418.75,409.8500061035156,410.0899963378906,0,5
